emotion,sentiment,subjectivity,orientation,chapter,paragraph,sentence
-1,1,-1,-1,76,4,0
1,1,0,-1,76,4,0
0,1,0,-1,76,4,0
0,1,0,-1,76,4,0
-1,1,1,-1,76,4,0
-1,1,1,-1,76,4,0
-1,1,1,-1,76,4,0
-1,1,0,1,76,4,0
-1,0,-1,-1,76,4,0
0,1,0,-1,76,4,0
-1,1,-1,-1,76,4,0
-1,1,-1,-1,76,4,0
-1,0,-1,-1,76,4,0
3,-1,-1,-1,76,4,0
1,1,0,-1,76,4,0
0,1,0,-1,76,4,0
0,1,0,-1,76,4,1
-1,1,1,-1,76,4,1
-1,1,1,-1,76,4,1
-1,1,1,-1,76,4,1
-1,1,0,1,76,4,1
-1,0,-1,-1,76,4,1
-1,1,-1,-1,76,4,1
-1,0,-1,-1,76,4,2
3,-1,-1,-1,76,4,2
1,1,0,-1,76,4,2
0,1,0,-1,76,4,2
0,1,0,-1,76,4,2
-1,1,1,-1,76,4,2
-1,1,1,-1,76,4,2
-1,1,1,-1,76,4,2
-1,1,0,1,76,4,2
-1,0,-1,-1,76,4,2
-1,1,-1,-1,76,4,2
-1,1,-1,-1,76,4,2
-1,0,-1,-1,76,4,2
3,-1,-1,-1,76,4,2
1,1,0,-1,76,4,2
0,1,0,-1,76,4,2
0,1,0,-1,76,4,2
-1,1,1,-1,76,4,2
-1,1,1,-1,76,4,2
-1,1,1,-1,76,4,2
-1,1,-1,-1,76,4,2
-1,0,-1,-1,76,4,2
3,-1,-1,-1,76,4,2
-1,1,-1,-1,76,4,2
-1,1,-1,-1,76,4,2
3,-1,-1,-1,76,4,3
1,1,0,-1,76,4,3
0,1,0,-1,76,4,3
0,1,0,-1,76,4,3
-1,1,1,-1,76,4,3
0,1,0,-1,76,4,3
-1,1,1,-1,76,4,3
-1,1,-1,-1,76,4,3
-1,1,-1,-1,76,4,3
-1,0,-1,-1,76,4,3
3,-1,-1,-1,76,4,3
1,1,0,-1,76,4,3
0,1,0,-1,76,4,3
-1,1,-1,-1,76,4,3
-1,1,1,-1,76,4,3
-1,1,1,-1,76,4,3
-1,1,1,-1,76,4,3
-1,1,0,1,76,4,3
-1,1,-1,-1,76,4,3
-1,1,-1,-1,76,4,3
-1,0,-1,-1,76,4,3
3,-1,-1,-1,76,4,3
1,1,0,-1,76,4,3
0,1,0,-1,76,4,3
0,1,0,-1,76,4,3
-1,1,1,-1,76,4,3
-1,1,1,-1,76,4,3
-1,1,1,-1,76,4,3
-1,1,0,1,76,4,3
-1,0,-1,-1,76,4,3
3,-1,-1,-1,76,4,3
-1,1,0,1,76,4,3
-1,1,-1,-1,76,4,4
-1,0,-1,-1,76,4,4
3,-1,-1,-1,76,4,4
1,1,0,-1,76,4,4
0,1,0,-1,76,4,4
0,1,0,-1,76,4,4
-1,1,1,-1,76,4,4
-1,1,1,-1,76,4,4
-1,1,1,-1,76,4,4
-1,1,-1,-1,76,4,4
-1,1,-1,-1,76,4,4
-1,0,-1,-1,76,4,4
3,-1,-1,-1,76,4,4
1,1,0,-1,76,4,4
0,1,0,-1,76,4,4
0,1,0,-1,76,4,4
-1,1,1,-1,76,4,4
-1,1,1,-1,76,4,4
-1,1,1,-1,76,4,4
-1,1,0,1,76,4,4
-1,0,-1,-1,76,4,4
-1,1,-1,-1,76,4,4
-1,1,-1,-1,76,4,4
-1,0,-1,-1,76,4,4
3,-1,-1,-1,76,4,4
1,1,0,-1,76,4,4
0,1,0,-1,76,4,4
0,1,0,-1,76,4,4
-1,1,1,-1,76,4,4
3,-1,-1,-1,76,4,4
1,1,0,-1,76,4,4
0,1,0,-1,76,4,4
-1,0,-1,-1,76,4,4
-1,1,-1,-1,76,4,4
-1,1,-1,-1,76,4,4
-1,0,-1,-1,76,4,4
3,-1,-1,-1,76,4,4
1,1,0,-1,76,4,4
0,1,0,-1,76,4,4
0,1,0,-1,76,4,4
-1,1,1,-1,76,4,4
-1,1,1,-1,76,4,4
-1,1,1,-1,76,4,4
-1,1,0,1,76,4,4
-1,0,-1,-1,76,4,4
3,-1,-1,-1,76,4,4
-1,1,0,1,76,4,4
-1,1,-1,-1,76,4,4
-1,1,-1,-1,76,4,4
-1,1,-1,-1,76,5,0
-1,1,-1,-1,76,5,0
-1,0,-1,-1,76,5,0
3,-1,-1,-1,76,5,0
1,1,0,-1,76,5,0
0,1,0,-1,76,5,1
-1,1,1,-1,76,5,1
-1,1,1,-1,76,5,1
-1,1,-1,-1,76,5,1
-1,1,-1,-1,76,5,1
-1,0,-1,-1,76,5,1
3,-1,-1,-1,76,5,1
1,1,0,-1,76,5,1
0,1,0,-1,76,5,1
0,1,0,-1,76,5,1
-1,1,1,-1,76,5,1
-1,1,1,-1,76,5,1
-1,1,1,-1,76,5,1
-1,1,0,1,76,5,1
-1,1,1,-1,76,5,1
3,-1,-1,-1,76,5,1
-1,1,1,-1,76,5,1
-1,1,-1,-1,76,5,2
-1,0,-1,-1,76,5,2
3,-1,-1,-1,76,5,2
1,1,0,-1,76,5,2
0,1,0,-1,76,5,2
0,1,0,-1,76,5,2
-1,1,1,-1,76,5,2
-1,1,1,-1,76,5,2
-1,1,1,-1,76,5,2
-1,1,0,1,76,5,2
-1,1,-1,-1,76,5,3
-1,0,-1,-1,76,5,3
3,-1,-1,-1,76,5,3
1,1,0,-1,76,5,3
0,1,0,-1,76,5,3
0,1,0,-1,76,5,3
-1,1,1,-1,76,5,3
-1,1,1,-1,76,5,3
-1,1,1,-1,76,5,3
-1,1,0,1,76,5,3
-1,0,-1,-1,76,5,3
-1,1,-1,-1,76,5,3
-1,1,-1,-1,76,5,3
-1,0,-1,-1,76,5,3
3,-1,-1,-1,76,5,3
1,1,0,-1,76,5,3
0,1,0,-1,76,5,3
0,1,0,-1,76,5,3
-1,1,1,-1,76,5,3
-1,1,1,-1,76,5,3
-1,1,1,-1,76,5,3
-1,1,0,1,76,5,3
-1,0,-1,-1,76,5,3
3,-1,-1,-1,76,5,3
-1,1,-1,-1,76,5,3
-1,1,-1,-1,76,5,3
-1,0,-1,-1,76,5,3
3,-1,-1,-1,76,5,3
1,1,0,-1,76,5,3
0,1,0,-1,76,5,3
0,1,0,-1,76,5,3
-1,1,1,-1,76,5,3
-1,1,1,-1,76,5,3
-1,1,1,-1,76,5,3
-1,1,0,1,76,5,3
-1,0,-1,-1,76,5,3
-1,1,-1,-1,76,5,3
-1,1,-1,-1,76,5,3
-1,0,-1,-1,76,5,3
3,-1,-1,-1,76,5,3
1,1,0,-1,76,5,3
0,1,0,-1,76,5,3
0,1,0,-1,76,5,3
-1,1,1,-1,76,5,3
-1,1,1,-1,76,5,3
1,1,0,-1,76,5,3
-1,1,0,1,76,5,3
-1,1,-1,-1,76,5,3
3,-1,-1,-1,76,5,4
-1,1,0,1,76,5,4
1,1,-1,-1,76,5,4
-1,1,-1,-1,76,5,4
-1,1,-1,-1,77,0,0
-1,1,-1,-1,77,0,0
-1,0,-1,-1,77,0,0
3,-1,-1,-1,77,0,0
1,1,0,-1,77,0,0
0,1,0,-1,77,0,0
0,1,0,-1,77,0,0
-1,1,1,-1,77,0,0
-1,1,1,-1,77,0,0
-1,1,-1,-1,77,0,0
-1,1,0,1,77,0,0
-1,0,-1,-1,77,0,0
-1,1,-1,-1,77,0,0
-1,1,-1,-1,77,0,0
-1,0,-1,-1,77,0,0
3,-1,-1,-1,77,0,0
1,1,0,-1,77,0,0
0,1,0,-1,77,0,0
0,1,0,-1,77,0,0
-1,1,1,-1,77,0,0
-1,1,1,-1,77,0,0
-1,1,1,-1,77,0,0
-1,1,-1,-1,77,1,0
-1,1,-1,-1,77,1,0
-1,0,-1,-1,77,1,0
3,-1,-1,-1,77,1,0
-1,1,-1,-1,77,1,0
0,1,0,-1,77,1,0
0,1,0,-1,77,1,0
-1,1,1,-1,77,1,0
-1,1,1,-1,77,1,0
-1,1,1,-1,77,1,0
-1,1,0,1,77,1,0
-1,0,-1,-1,77,1,0
-1,1,-1,-1,77,1,0
-1,0,-1,-1,77,1,1
3,-1,-1,-1,77,1,1
1,1,0,-1,77,1,1
0,1,0,-1,77,1,1
0,1,0,-1,77,1,1
3,-1,-1,-1,77,1,1
-1,1,1,-1,77,1,1
-1,1,1,-1,77,1,1
-1,1,0,1,77,1,1
-1,0,-1,-1,77,1,1
3,-1,-1,-1,77,1,1
-1,1,0,1,77,1,1
1,1,-1,-1,77,1,1
-1,1,-1,-1,77,1,1
-1,1,-1,-1,77,1,1
-1,0,-1,-1,77,1,1
3,-1,-1,-1,77,1,1
1,1,0,-1,77,1,1
0,1,0,-1,77,1,1
0,1,0,-1,77,1,1
-1,1,1,-1,77,1,1
-1,1,1,-1,77,1,1
-1,1,1,-1,77,1,1
3,-1,-1,-1,77,1,1
-1,0,-1,-1,77,1,1
-1,1,-1,-1,77,1,2
-1,0,-1,-1,77,1,2
3,-1,-1,-1,77,1,2
1,1,0,-1,77,1,2
0,1,0,-1,77,1,2
0,1,0,-1,77,1,2
-1,1,1,-1,77,1,2
-1,1,1,-1,77,1,2
-1,1,1,-1,77,1,2
-1,1,0,1,77,1,2
-1,1,-1,-1,77,1,2
-1,1,-1,-1,77,1,2
-1,0,-1,-1,77,1,2
3,-1,-1,-1,77,1,2
1,1,0,-1,77,1,2
0,1,0,-1,77,1,2
0,1,0,-1,77,1,2
-1,1,1,-1,77,1,2
-1,1,1,-1,77,1,2
-1,1,1,-1,77,1,2
-1,1,-1,-1,77,1,2
-1,1,-1,-1,77,1,2
-1,0,-1,-1,77,1,2
3,-1,-1,-1,77,1,2
1,1,0,-1,77,1,2
0,1,0,-1,77,1,3
-1,0,-1,-1,77,1,3
-1,1,1,-1,77,1,3
-1,1,1,-1,77,1,3
-1,0,-1,-1,77,1,3
-1,0,-1,-1,77,1,3
3,-1,-1,-1,77,1,3
-1,1,0,1,77,1,3
1,1,-1,-1,77,1,3
-1,1,-1,-1,77,1,3
-1,1,-1,-1,77,1,3
-1,1,-1,-1,77,1,3
-1,0,-1,-1,77,1,3
3,-1,-1,-1,77,1,3
1,1,0,-1,77,1,3
0,1,0,-1,77,1,3
0,1,0,-1,77,1,3
-1,1,1,-1,77,1,3
1,1,0,-1,77,1,3
-1,1,1,-1,77,1,3
-1,1,0,1,77,1,3
3,-1,-1,-1,77,1,3
3,-1,-1,-1,77,1,3
-1,1,0,1,77,1,3
-1,1,-1,-1,77,1,3
-1,1,-1,-1,77,1,3
-1,0,-1,-1,77,1,3
3,-1,-1,-1,77,1,3
1,1,0,-1,77,1,3
0,1,0,-1,77,1,3
0,1,0,-1,77,1,3
-1,1,1,-1,77,1,3
-1,1,1,-1,77,1,3
-1,1,1,-1,77,1,3
-1,1,0,1,77,1,3
0,1,0,-1,77,1,3
-1,1,-1,-1,77,1,3
-1,1,-1,-1,77,1,3
-1,0,-1,-1,77,1,3
3,-1,-1,-1,77,1,3
1,1,0,-1,77,1,3
0,1,0,-1,77,1,3
0,1,0,-1,77,1,3
-1,1,1,-1,77,1,3
-1,1,0,1,77,1,3
-1,1,-1,-1,77,1,4
-1,1,0,1,77,1,4
-1,0,-1,-1,77,1,4
3,-1,-1,-1,77,1,4
-1,1,-1,-1,77,1,4
-1,1,-1,-1,77,1,4
-1,0,-1,-1,77,1,4
3,-1,-1,-1,77,1,4
1,1,0,-1,77,1,4
0,1,0,-1,77,1,4
0,1,0,-1,77,1,4
-1,1,1,-1,77,1,4
-1,1,1,-1,77,1,4
-1,1,1,-1,77,1,4
-1,1,0,1,77,1,4
-1,0,-1,-1,77,1,4
-1,1,-1,-1,77,1,4
-1,1,-1,-1,77,1,4
-1,0,-1,-1,77,1,4
3,-1,-1,-1,77,1,4
1,1,0,-1,77,1,4
0,1,0,-1,77,1,4
0,1,0,-1,77,1,4
-1,1,1,-1,77,1,4
-1,1,1,-1,77,1,4
-1,1,1,-1,77,1,4
0,1,0,-1,77,1,4
-1,1,-1,-1,77,1,4
-1,1,-1,-1,77,1,4
-1,0,-1,-1,77,1,4
1,1,0,-1,77,1,5
0,1,0,-1,77,1,5
0,1,0,-1,77,1,5
-1,1,1,-1,77,1,5
-1,1,1,-1,77,1,5
-1,1,1,-1,77,1,5
-1,1,0,1,77,1,5
-1,1,-1,-1,77,1,5
-1,1,-1,-1,77,1,5
-1,0,-1,-1,77,1,5
3,-1,-1,-1,77,1,5
1,1,0,-1,77,1,5
0,1,0,-1,77,1,5
0,1,0,-1,77,1,5
-1,1,1,-1,77,1,5
-1,1,1,-1,77,1,5
-1,1,1,-1,77,1,5
-1,1,0,1,77,1,5
-1,0,-1,-1,77,1,5
-1,1,-1,-1,77,1,5
-1,1,-1,-1,77,1,5
-1,0,-1,-1,77,1,5
3,-1,-1,-1,77,1,5
1,1,0,-1,77,1,5
0,1,0,-1,77,1,5
0,1,0,-1,77,1,5
-1,1,1,-1,77,1,5
-1,1,1,-1,77,1,5
-1,1,-1,-1,77,1,5
-1,1,0,1,77,1,5
-1,0,-1,-1,77,1,5
-1,1,-1,-1,77,1,5
-1,1,-1,-1,77,1,5
-1,0,-1,-1,77,1,5
3,-1,-1,-1,77,1,5
1,1,0,-1,77,1,5
0,1,0,-1,77,1,5
-1,1,-1,-1,77,1,5
-1,1,1,-1,77,1,5
-1,1,1,-1,77,1,5
-1,1,0,1,77,1,6
-1,0,-1,-1,77,1,6
3,-1,-1,-1,77,1,6
-1,1,-1,-1,77,1,6
-1,1,-1,-1,77,1,6
-1,0,-1,-1,77,1,6
3,-1,-1,-1,77,1,6
1,1,0,-1,77,1,6
0,1,0,-1,77,1,6
0,1,0,-1,77,1,6
-1,1,1,-1,77,1,6
-1,1,1,-1,77,1,6
-1,1,1,-1,77,1,6
-1,1,-1,-1,77,1,6
-1,1,-1,-1,77,1,6
-1,0,-1,-1,77,1,6
3,-1,-1,-1,77,1,6
1,1,0,-1,77,1,6
0,1,0,-1,77,1,6
0,1,0,-1,77,1,6
-1,1,1,-1,77,1,6
-1,1,1,-1,77,1,6
-1,1,1,-1,77,1,6
-1,1,0,1,77,1,6
-1,0,-1,-1,77,1,6
3,-1,-1,-1,77,1,6
-1,1,0,1,77,1,6
-1,1,-1,-1,77,1,6
-1,1,-1,-1,77,1,6
-1,0,-1,-1,77,1,6
3,-1,-1,-1,77,1,6
1,1,0,-1,77,1,6
-1,1,-1,-1,77,1,6
0,1,0,-1,77,1,6
-1,1,-1,-1,77,2,0
-1,1,-1,-1,77,2,0
-1,0,-1,-1,77,2,0
3,-1,-1,-1,77,2,0
1,1,0,-1,77,2,0
0,1,0,-1,77,2,0
0,1,0,-1,77,2,0
-1,1,1,-1,77,2,0
-1,1,1,-1,77,2,0
-1,1,1,-1,77,2,0
-1,1,0,1,77,2,0
-1,0,-1,-1,77,2,0
-1,1,-1,-1,77,2,0
-1,1,-1,-1,77,2,0
-1,0,-1,-1,77,2,0
3,-1,-1,-1,77,2,0
1,1,0,-1,77,2,0
0,1,0,-1,77,2,0
0,1,0,-1,77,2,0
-1,1,1,-1,77,2,0
-1,1,1,-1,77,2,0
-1,1,0,1,77,2,1
-1,0,-1,-1,77,2,1
3,-1,-1,-1,77,2,1
-1,1,-1,-1,77,2,1
-1,1,-1,-1,77,2,1
-1,0,-1,-1,77,2,1
3,-1,-1,-1,77,2,1
1,1,0,-1,77,2,1
0,1,0,-1,77,2,1
0,1,0,-1,77,2,1
-1,1,1,-1,77,2,1
-1,1,1,-1,77,2,1
-1,1,1,-1,77,2,1
-1,1,0,1,77,2,1
-1,0,-1,-1,77,2,1
-1,1,0,1,77,2,2
-1,1,-1,-1,77,2,2
-1,1,-1,-1,77,2,2
-1,0,-1,-1,77,2,2
3,-1,-1,-1,77,2,2
1,1,0,-1,77,2,2
0,1,0,-1,77,2,2
0,1,0,-1,77,2,2
-1,1,1,-1,77,2,2
-1,1,1,-1,77,2,2
-1,1,1,-1,77,2,2
-1,1,0,1,77,2,2
-1,0,-1,-1,77,2,2
3,-1,-1,-1,77,2,2
-1,1,0,1,77,2,2
-1,1,-1,-1,77,3,0
-1,1,-1,-1,77,3,0
-1,0,-1,-1,77,3,0
3,-1,-1,-1,77,3,0
1,1,0,-1,77,3,0
0,1,0,-1,77,3,0
0,1,0,-1,77,3,0
-1,1,1,-1,77,3,0
-1,1,1,-1,77,3,0
-1,1,1,-1,77,3,0
-1,1,0,1,77,3,0
-1,0,-1,-1,77,3,0
3,-1,-1,-1,77,3,0
-1,1,0,1,77,3,0
1,1,-1,-1,77,3,0
-1,1,-1,-1,77,3,0
-1,1,-1,-1,77,3,0
-1,0,-1,-1,77,3,0
3,-1,-1,-1,77,3,0
1,1,0,-1,77,3,0
0,1,0,-1,77,3,0
0,1,0,-1,77,3,0
-1,1,1,-1,77,3,0
3,-1,-1,-1,77,3,0
-1,1,1,-1,77,3,0
-1,1,0,1,77,3,0
-1,0,-1,-1,77,3,0
3,-1,-1,-1,77,3,0
-1,1,0,1,77,3,0
-1,1,-1,-1,77,3,0
-1,1,-1,-1,77,3,0
-1,1,-1,-1,77,3,0
-1,0,-1,-1,77,3,0
3,-1,-1,-1,77,3,0
1,1,0,-1,77,3,0
0,1,0,-1,77,3,0
0,1,0,-1,77,3,0
-1,0,-1,-1,77,3,0
-1,1,1,-1,77,3,0
-1,1,1,-1,77,3,0
-1,1,0,1,77,3,0
-1,0,-1,-1,77,3,0
-1,1,-1,-1,77,3,0
-1,1,-1,-1,77,3,0
-1,0,-1,-1,77,3,0
3,-1,-1,-1,77,3,0
0,1,0,-1,77,3,1
0,1,0,-1,77,3,1
-1,1,1,-1,77,3,1
-1,1,1,-1,77,3,1
-1,1,1,-1,77,3,1
-1,1,0,1,77,3,1
-1,0,-1,-1,77,3,1
-1,1,-1,-1,77,3,1
-1,1,-1,-1,77,3,1
-1,0,-1,-1,77,3,1
3,-1,-1,-1,77,3,1
1,1,0,-1,77,3,1
0,1,0,-1,77,3,1
0,1,0,-1,77,3,1
-1,1,1,-1,77,3,1
-1,1,1,-1,77,3,1
-1,1,1,-1,77,3,1
-1,1,0,1,77,3,1
-1,0,-1,-1,77,3,1
3,-1,-1,-1,77,3,1
-1,1,0,1,77,3,1
-1,1,-1,-1,77,3,1
-1,1,-1,-1,77,3,1
-1,0,-1,-1,77,3,1
3,-1,-1,-1,77,3,1
1,1,0,-1,77,3,1
0,1,0,-1,77,3,1
0,1,0,-1,77,3,1
-1,1,1,-1,77,3,1
-1,1,1,-1,77,3,1
-1,1,1,-1,77,3,1
-1,1,-1,-1,77,3,1
-1,1,-1,-1,77,3,1
-1,0,-1,-1,77,3,1
3,-1,-1,-1,77,3,1
1,1,0,-1,77,3,1
0,1,0,-1,77,3,1
0,1,0,-1,77,3,1
-1,1,1,-1,77,3,1
-1,1,1,-1,77,3,1
-1,1,1,-1,77,3,1
-1,1,0,1,77,3,1
-1,1,-1,-1,77,3,1
-1,1,-1,-1,77,3,1
-1,0,-1,-1,77,3,1
3,-1,-1,-1,77,3,1
1,1,0,-1,77,3,1
-1,0,-1,-1,77,3,1
1,1,0,-1,77,3,2
-1,1,1,-1,77,3,2
-1,1,1,-1,77,3,2
-1,1,0,1,77,3,2
-1,1,-1,-1,77,3,2
-1,1,-1,-1,77,3,2
-1,0,-1,-1,77,3,2
3,-1,-1,-1,77,3,2
1,1,0,-1,77,3,2
0,1,0,-1,77,3,2
0,1,0,-1,77,3,2
-1,1,1,-1,77,3,2
-1,1,1,-1,77,3,2
-1,1,1,-1,77,3,2
-1,1,0,1,77,3,2
-1,1,-1,-1,77,3,2
-1,1,-1,-1,77,3,2
-1,0,-1,-1,77,3,2
3,-1,-1,-1,77,3,2
1,1,0,-1,77,3,2
0,1,0,-1,77,3,2
0,1,0,-1,77,3,2
-1,1,1,-1,77,3,2
-1,1,1,-1,77,3,2
-1,1,1,-1,77,3,2
-1,1,0,1,77,3,2
-1,1,1,-1,77,3,2
3,-1,-1,-1,77,3,2
-1,1,-1,-1,77,3,2
-1,1,-1,-1,77,3,2
-1,0,-1,-1,77,3,2
3,-1,-1,-1,77,3,2
1,1,0,-1,77,3,2
0,1,0,-1,77,3,2
0,1,0,-1,77,3,2
-1,1,1,-1,77,3,2
-1,1,-1,-1,77,4,0
-1,1,-1,-1,77,4,0
-1,0,-1,-1,77,4,0
3,-1,-1,-1,77,4,0
1,1,0,-1,77,4,0
0,1,0,-1,77,4,0
0,1,0,-1,77,4,0
3,-1,-1,-1,77,4,0
-1,1,1,-1,77,4,0
-1,1,1,-1,77,4,0
-1,1,0,1,77,4,0
-1,0,-1,-1,77,4,0
3,-1,-1,-1,77,4,0
-1,1,-1,-1,77,4,0
-1,1,-1,-1,77,4,0
-1,0,-1,-1,77,4,0
3,-1,-1,-1,77,4,0
1,1,0,-1,77,4,0
0,1,0,-1,77,4,0
0,1,0,-1,77,4,0
-1,1,1,-1,77,4,0
-1,1,1,-1,77,4,0
-1,1,1,-1,77,4,0
-1,1,0,1,77,4,0
-1,0,-1,-1,77,4,0
-1,1,-1,-1,77,4,0
3,-1,-1,-1,77,4,0
-1,0,-1,-1,77,4,1
3,-1,-1,-1,77,4,1
1,1,0,-1,77,4,1
0,1,0,-1,77,4,1
0,1,0,-1,77,4,1
-1,1,1,-1,77,4,1
-1,1,1,-1,77,4,1
-1,1,1,-1,77,4,1
-1,1,0,1,77,4,1
-1,1,-1,-1,77,4,1
-1,1,-1,-1,77,4,1
-1,0,-1,-1,77,4,1
3,-1,-1,-1,77,4,1
1,1,0,-1,77,4,1
0,1,0,-1,77,4,1
0,1,0,-1,77,4,1
-1,1,1,-1,77,4,1
-1,1,1,-1,77,4,1
-1,1,1,-1,77,4,1
-1,1,0,1,77,4,1
-1,0,-1,-1,77,4,1
3,-1,-1,-1,77,4,1
-1,1,-1,-1,77,4,1
-1,1,-1,-1,77,4,1
-1,0,-1,-1,77,4,1
3,-1,-1,-1,77,4,1
1,1,0,-1,77,4,1
0,1,0,-1,77,4,1
0,1,0,-1,77,4,1
-1,1,1,-1,77,4,1
-1,1,1,-1,77,4,1
-1,1,1,-1,77,4,1
-1,1,-1,-1,77,4,1
-1,0,-1,-1,77,4,2
3,-1,-1,-1,77,4,2
1,1,0,-1,77,4,2
0,1,0,-1,77,4,2
0,1,0,-1,77,4,2
-1,1,1,-1,77,4,2
-1,1,1,-1,77,4,2
-1,1,1,-1,77,4,2
-1,1,0,1,77,4,2
-1,0,-1,-1,77,4,2
-1,1,-1,-1,77,4,2
-1,0,-1,-1,77,4,3
3,-1,-1,-1,77,4,3
1,1,0,-1,77,4,3
0,1,0,-1,77,4,3
0,1,0,-1,77,4,3
-1,1,1,-1,77,4,3
-1,1,1,-1,77,4,3
-1,1,1,-1,77,4,3
-1,1,-1,-1,77,4,3
-1,1,-1,-1,77,4,3
-1,0,-1,-1,77,4,3
3,-1,-1,-1,77,4,3
-1,1,-1,-1,77,4,3
0,1,0,-1,77,4,3
0,1,0,-1,77,4,3
-1,1,1,-1,77,4,3
-1,1,1,-1,77,4,4
-1,1,0,1,77,4,4
-1,0,-1,-1,77,4,4
3,-1,-1,-1,77,4,4
-1,1,-1,-1,77,4,4
-1,1,-1,-1,77,4,4
-1,0,-1,-1,77,4,4
3,-1,-1,-1,77,4,4
1,1,0,-1,77,4,4
0,1,0,-1,77,4,4
0,1,0,-1,77,4,4
-1,1,1,-1,77,4,4
-1,1,1,-1,77,4,4
-1,1,1,-1,77,4,4
-1,1,0,1,77,4,4
-1,0,-1,-1,77,4,4
3,-1,-1,-1,77,4,4
-1,1,0,1,77,4,4
1,1,-1,-1,77,4,4
-1,1,-1,-1,77,4,4
-1,1,-1,-1,77,4,4
-1,1,-1,-1,77,4,4
-1,0,-1,-1,77,4,4
3,-1,-1,-1,77,4,4
1,1,0,-1,77,4,4
0,1,0,-1,77,4,4
0,1,0,-1,77,4,4
-1,1,1,-1,77,4,4
-1,1,1,-1,77,4,4
-1,1,1,-1,77,4,4
-1,0,-1,-1,77,4,4
-1,0,-1,-1,77,4,4
-1,1,-1,-1,77,4,4
-1,1,-1,-1,77,4,4
-1,1,-1,-1,77,4,4
-1,0,-1,-1,77,4,4
3,-1,-1,-1,77,4,4
0,1,0,-1,77,4,5
0,1,0,-1,77,4,5
-1,1,1,-1,77,4,5
-1,1,1,-1,77,4,5
-1,1,1,-1,77,4,5
-1,1,0,1,77,4,5
-1,0,-1,-1,77,4,5
-1,1,-1,-1,77,4,5
-1,1,-1,-1,77,4,5
-1,0,-1,-1,77,4,5
3,-1,-1,-1,77,4,5
1,1,0,-1,77,4,5
0,1,0,-1,77,4,5
0,1,0,-1,77,4,5
-1,1,1,-1,77,4,5
-1,1,1,-1,77,4,5
-1,1,1,-1,77,4,5
-1,1,0,1,77,4,5
-1,1,-1,-1,77,4,5
-1,1,-1,-1,77,4,5
-1,0,-1,-1,77,4,5
3,-1,-1,-1,77,4,5
0,1,0,-1,77,4,6
0,1,0,-1,77,4,6
-1,1,1,-1,77,4,6
-1,1,1,-1,77,4,6
-1,1,1,-1,77,4,6
-1,1,0,1,77,4,6
-1,0,-1,-1,77,4,6
3,-1,-1,-1,77,4,6
-1,1,0,1,77,4,6
-1,1,-1,-1,77,4,6
-1,1,-1,-1,77,4,6
-1,0,-1,-1,77,4,6
3,-1,-1,-1,77,4,6
1,1,0,-1,77,4,6
0,1,0,-1,77,4,6
0,1,0,-1,77,4,6
-1,1,1,-1,77,4,7
-1,1,1,-1,77,4,7
-1,1,0,1,77,4,7
-1,0,-1,-1,77,4,7
-1,1,-1,-1,77,4,7
-1,1,-1,-1,77,4,7
-1,0,-1,-1,77,4,7
-1,1,-1,-1,77,4,7
1,1,0,-1,77,4,7
0,1,0,-1,77,4,7
0,1,0,-1,77,4,7
-1,1,1,-1,77,4,8
-1,1,1,-1,77,4,8
-1,1,0,1,77,4,8
-1,0,-1,-1,77,4,8
-1,1,1,-1,77,4,8
-1,1,-1,-1,77,4,8
-1,1,-1,-1,77,4,8
-1,1,-1,-1,77,4,8
-1,0,-1,-1,77,4,8
3,-1,-1,-1,77,4,8
1,1,0,-1,77,4,8
0,1,0,-1,77,4,8
0,1,0,-1,77,4,8
-1,1,1,-1,77,4,9
-1,1,1,-1,77,4,9
-1,1,0,1,77,4,9
-1,0,-1,-1,77,4,9
3,-1,-1,-1,77,4,9
-1,1,0,1,77,4,9
-1,1,0,1,77,4,9
-1,1,-1,-1,77,4,9
-1,1,-1,-1,77,4,9
-1,1,-1,-1,77,4,9
-1,0,-1,-1,77,4,9
3,-1,-1,-1,77,4,9
1,1,0,-1,77,4,9
0,1,0,-1,77,4,9
0,1,0,-1,77,4,9
-1,1,1,-1,77,4,9
-1,1,1,-1,77,4,9
-1,1,1,-1,77,4,9
-1,1,0,1,77,4,9
-1,0,-1,-1,77,4,9
3,-1,-1,-1,77,4,9
-1,1,-1,-1,77,5,0
-1,1,-1,-1,77,5,0
-1,0,-1,-1,77,5,0
3,-1,-1,-1,77,5,0
1,1,0,-1,77,5,0
0,1,0,-1,77,5,0
0,1,0,-1,77,5,0
-1,1,1,-1,77,5,0
-1,1,1,-1,77,5,0
-1,1,0,1,77,5,1
-1,0,-1,-1,77,5,1
-1,1,-1,-1,77,5,1
-1,1,-1,-1,77,5,1
-1,0,-1,-1,77,5,1
3,-1,-1,-1,77,5,1
1,1,0,-1,77,5,1
0,1,0,-1,77,5,1
0,1,0,-1,77,5,1
-1,1,1,-1,77,5,1
-1,1,1,-1,77,5,1
-1,1,1,-1,77,5,1
-1,1,0,1,77,5,1
-1,1,-1,-1,77,5,1
-1,1,-1,-1,77,5,1
-1,0,-1,-1,77,5,1
-1,1,-1,-1,77,5,1
1,1,0,-1,77,5,1
0,1,0,-1,77,5,1
0,1,0,-1,77,5,1
-1,1,1,-1,77,5,1
-1,1,1,-1,77,5,1
-1,1,1,-1,77,5,1
